source_surface,resource,grain,field_name,field_type,semantic_status,navigation_category,navigation_subcategory,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,navigation_basis,source_statuses,source_types,notes
FRL_LOCAL_CSV,player_match,player_match,accurateCross,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
pulselive,match,sample_payload,resources.stats.payload[].stats.cornerTaken,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.crosses18yard,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.crosses18yardplus,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.dispossessed,float,OBSERVED_IN_RAW_PAYLOAD,Possession & Ball Security,Possession / security,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.divingSave,float,OBSERVED_IN_RAW_PAYLOAD,Goalkeeping,Goalkeeping,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.duelLost,float,OBSERVED_IN_RAW_PAYLOAD,Duels & Aerials,Duels / aerial play,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.duelWon,float,OBSERVED_IN_RAW_PAYLOAD,Duels & Aerials,Duels / aerial play,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.effectiveBlockedCross,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.effectiveClearance,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.effectiveHeadClearance,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.errorLeadToShot,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.fastestPlayer,object,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,object,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.fastestPlayer.playerId,str,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.finalThirdEntries,float,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.fkFoulLost,float,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.fkFoulWon,float,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.forwardGoals,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.fouledFinalThird,float,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.freekickCross,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.freekickTotal,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.fwdPass,float,OBSERVED_IN_RAW_PAYLOAD,Passing & Distribution,Passing / distribution,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.goalKicks,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.goals,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.goalsConceded,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.goalsConcededIbox,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.goalsOpenplay,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.goodHighClaim,float,OBSERVED_IN_RAW_PAYLOAD,Goalkeeping,Goalkeeping,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.headClearance,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.interception,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.interceptionWon,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
