field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,player_reason_code,player_evidence_semantic,player_evidence_source,fixture_reason_code,fixture_evidence_semantic,fixture_evidence_source,team_reason_code,team_evidence_semantic,team_evidence_source
resources.stats.payload[].stats.accurateCornersIntobox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateCross,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateCrossNocorner,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateFlickOn,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateFreekickCross,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateFwdZonePass,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateGoalKicks,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateKeeperSweeper,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateKeeperThrows,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateLaunches,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateLayoffs,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateLongBalls,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accuratePass,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accuratePullBack,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateThroughBall,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.accurateThrows,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.aerialLost,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.aerialWon,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attAssistOpenplay,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attAssistSetplay,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attBxCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attBxLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attBxRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attCmissHigh,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attCmissHighRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attCmissLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attCmissRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attCorner,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attFreekickGoal,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attFreekickMiss,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
resources.stats.payload[].stats.attFreekickTarget,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: Source match remains source-local until bridged to a canonical fixture.
