season,source_player_id,team_name,display_name,first_name,last_name,nationality,nationality_code,birth_date,birth_country,preferred_foot,height_cm,weight_kg,shirt_number,join_date,on_loan,source_file
2023-24,465920,Chelsea,Mykhailo Mudryk,Mykhailo,Mudryk,Ukraine,UA,2001-01-05,Ukraine,Right,175.0,61.0,10.0,2023-01-15,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,466117,Palace,Naouirou Ahamada,Naouirou,Ahamada,France,FR,2002-03-29,France,Right,183.0,73.0,29.0,2023-01-31,False,Palace_31/squad/2023-24_squad.csv
2023-24,466404,Forest,Andrew Omobamidele,Andrew,Omobamidele,Ireland,IE,2002-06-23,Republic of Ireland,Right,188.0,78.0,12.0,2023-09-01,False,Forest_17/squad/2023-24_squad.csv
2023-24,466937,Liverpool,Harvey Blair,Harvey,Blair,England,GB-ENG,2003-09-14,England,Right,,,86,2021-10-26,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,467169,Man Utd,Antony,Antony Matheus,dos Santos,Brazil,BR,2000-02-24,Brazil,Left,174.0,63.0,21.0,2022-09-01,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,468236,Man City,Yan Couto,Yan,Bueno Couto,Brazil,BR,2002-06-03,Brazil,Right,168.0,60.0,,2021-07-26,False,Man_City_43/squad/2023-24_squad.csv
2023-24,468682,Fulham,Alex Borto,Alex,Borto,United States,US,2003-11-06,USA,Right,188.0,80.0,36.0,2023-07-19,False,Fulham_54/squad/2023-24_squad.csv
2023-24,469142,Brighton,Jan Paul van Hecke,Jan Paul,van Hecke,Netherlands,NL,2000-06-08,Netherlands,Right,189.0,79.0,29.0,2020-09-10,False,Brighton_36/squad/2023-24_squad.csv
2023-24,471798,Chelsea,Gabriel Slonina,Gabriel,Slonina,United States,US,2004-05-15,USA,Right,193.0,88.0,,2022-08-02,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,471848,Sheffield Utd,Femi Seriki,Femi,Seriki,England,GB-ENG,2002-04-28,England,Right,183.0,,38.0,2021-05-18,False,Sheffield_Utd_49/squad/2023-24_squad.csv
2023-24,472464,Man Utd,Shola Shoretire,Shola,Shoretire,England,GB-ENG,2004-02-02,England,Right,170.0,70.0,47.0,2021-02-17,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,472713,Brentford,Aaron Hickey,Aaron,Hickey,Scotland,GB-SCT,2002-06-10,Scotland,Both,178.0,72.0,2.0,2022-07-09,False,Brentford_94/squad/2023-24_squad.csv
2023-24,472739,Brighton,Carl Rushworth,Carl,Rushworth,England,GB-ENG,2001-07-02,England,Left,188.0,86.0,39.0,2023-07-01,False,Brighton_36/squad/2023-24_squad.csv
2023-24,472769,Man City,Nico O'Reilly,Nico,O'Reilly,England,GB-ENG,2005-03-21,England,Left,188.0,77.0,75.0,2022-12-16,False,Man_City_43/squad/2023-24_squad.csv
2023-24,474120,Brighton,Julio Enciso,Julio,Enciso,Paraguay,PY,2004-01-23,Paraguay,Right,173.0,64.0,10.0,2022-06-17,False,Brighton_36/squad/2023-24_squad.csv
2023-24,474772,Bournemouth,Ben Greenwood,Ben,Greenwood,Ireland,IE,2002-03-26,England,,170.0,70.0,43.0,2021-07-25,False,Bournemouth_91/squad/2023-24_squad.csv
2023-24,474803,Chelsea,Eddie Beach,Eddie,Beach,Wales,GB-WLS,2003-10-09,England,,196.0,,50.0,2022-12-05,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,474908,Palace,Jadan Raymond,Jadan,Raymond,Wales,GB-WLS,2003-10-15,England,,,,60.0,2022-07-01,False,Palace_31/squad/2023-24_squad.csv
2023-24,475168,Brighton,João Pedro,João Pedro,Junqueira de Jesus,Brazil,BR,2001-09-26,Brazil,Right,182.0,70.0,9.0,2023-06-14,False,Brighton_36/squad/2023-24_squad.csv
2023-24,475480,Brighton,Benicio Baker-Boaitey,Benicio,Baker-Boaitey,England,GB-ENG,2004-01-09,England,,,,47.0,2023-07-20,False,Brighton_36/squad/2023-24_squad.csv
2023-24,476344,Villa,Jhon Durán,Jhon,Durán,Colombia,CO,2003-12-13,Colombia,Left,185.0,73.0,9.0,2023-01-23,False,Villa_7/squad/2023-24_squad.csv
2023-24,476369,Luton,Issa Kaboré,Issa,Kaboré,Burkina Faso,BF,2001-05-12,Burkina Faso,Right,180.0,77.0,12.0,2023-07-21,True,Luton_102/squad/2023-24_squad.csv
2023-24,476369,Man City,Issa Kaboré,Issa,Kaboré,Burkina Faso,BF,2001-05-12,Burkina Faso,Right,180.0,77.0,78.0,2020-07-01,False,Man_City_43/squad/2023-24_squad.csv
2023-24,476502,Wolves,Boubacar Traoré,Boubacar,Traoré,Mali,ML,2001-08-20,Mali,Right,183.0,67.0,6.0,2023-07-01,False,Wolves_39/squad/2023-24_squad.csv
2023-24,476938,Sheffield Utd,Ismaila Coulibaly,Ismaila,Coulibaly,Mali,ML,2000-12-25,Mali,Right,183.0,68.0,29.0,2020-09-07,False,Sheffield_Utd_49/squad/2023-24_squad.csv
2023-24,477064,Man City,Rico Lewis,Rico,Lewis,England,GB-ENG,2004-11-21,England,Right,169.0,64.0,82.0,2022-07-16,False,Man_City_43/squad/2023-24_squad.csv
2023-24,477424,Man City,Josko Gvardiol,Josko,Gvardiol,Croatia,HR,2002-01-23,Croatia,Left,185.0,80.0,24.0,2023-08-05,False,Man_City_43/squad/2023-24_squad.csv
2023-24,477555,Man City,Oscar Bobb,Oscar,Bobb,Norway,NO,2003-07-12,Norway,Left,174.0,70.0,52.0,2022-01-06,False,Man_City_43/squad/2023-24_squad.csv
2023-24,477580,Bournemouth,Illia Zabarnyi,Illia,Zabarnyi,Ukraine,UA,2002-09-01,Ukraine,Right,189.0,80.0,27.0,2023-01-31,False,Bournemouth_91/squad/2023-24_squad.csv
2023-24,477717,Burnley,Maxime Estève,Maxime,Estève,France,FR,2002-05-26,France,Left,193.0,87.0,33.0,2024-02-01,True,Burnley_90/squad/2023-24_squad.csv
2023-24,477733,Man Utd,Radek Vítek,Radek,Vítek,Czech Republic,CZ,2003-10-24,Czechia,Right,198.0,,40.0,2022-09-14,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,478912,Chelsea,Carney Chukwuemeka,Carney,Chukwuemeka,England,GB-ENG,2003-10-20,Austria,Right,187.0,77.0,17.0,2022-08-04,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,478969,Burnley,Hjalmar Ekdal,Hjalmar,Ekdal,Sweden,SE,1998-10-21,Sweden,Right,188.0,77.0,18.0,2023-01-21,False,Burnley_90/squad/2023-24_squad.csv
2023-24,479683,Arsenal,Marquinhos,Marcus Vinicius,Oliveira Alencar,Brazil,BR,2003-04-07,Brazil,Left,175.0,85.0,27.0,2022-06-13,False,Arsenal_3/squad/2023-24_squad.csv
2023-24,480455,Everton,Jarrad Branthwaite,Jarrad,Branthwaite,England,GB-ENG,2002-06-27,England,Left,195.0,87.0,32,2020-06-20,False,Everton_11/squad/2023-24_squad.csv
2023-24,481283,Villa,James Wright,James,Wright,England,GB-ENG,2004-12-02,,,,,64.0,2023-03-31,False,Villa_7/squad/2023-24_squad.csv
2023-24,482158,Chelsea,Lucas Bergström,Lucas,Bergström,Finland,FI,2002-09-05,Finland,Right,205.0,82.0,47.0,2021-07-27,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,482442,Spurs,Pape Sarr,Pape,Sarr,Senegal,SN,2002-09-14,Senegal,Right,185.0,70.0,29.0,2021-08-27,False,Spurs_6/squad/2023-24_squad.csv
2023-24,482609,Chelsea,Malo Gusto,Malo,Gusto,France,FR,2003-05-19,France,Right,179.0,67.0,27.0,2023-01-28,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,482769,Man City,Máximo Perrone,Máximo,Perrone,Argentina,AR,2003-01-07,Argentina,Left,177.0,68.0,32.0,2023-01-23,False,Man_City_43/squad/2023-24_squad.csv
2023-24,483364,West Ham,Krisztián Hegyi,Krisztián,Hegyi,Hungary,HU,2002-09-24,Hungary,Right,196.0,,47.0,2022-08-24,False,West_Ham_21/squad/2023-24_squad.csv
2023-24,483391,Burnley,Luke McNally,Luke,McNally,Ireland,IE,1999-09-20,Republic of Ireland,Right,184.0,,34.0,2022-06-28,False,Burnley_90/squad/2023-24_squad.csv
2023-24,483398,Wolves,Matthew Whittingham,Matthew,Whittingham,England,GB-ENG,2004-10-21,England,,,,65.0,2023-12-01,False,Wolves_39/squad/2023-24_squad.csv
2023-24,484658,Brighton,Kacper Kozlowski,Kacper,Kozlowski,Poland,PL,2003-10-16,Poland,Right,182.0,67.0,27.0,2022-01-04,False,Brighton_36/squad/2023-24_squad.csv
2023-24,486385,Everton,Beto,Norberto Bercique,Gomes Betuncal,Guinea-Bissau,GW,1998-01-31,Portugal,Right,194.0,88.0,14,2023-08-29,False,Everton_11/squad/2023-24_squad.csv
2023-24,486672,Chelsea,Moisés Caicedo,Moisés,Caicedo,Ecuador,EC,2001-11-02,Ecuador,Right,178.0,73.0,25.0,2023-08-14,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,487053,Spurs,Destiny Udogie,Destiny,Udogie,Italy,IT,2002-11-28,Italy,Left,186.0,73.0,13.0,2022-08-16,True,Spurs_6/squad/2023-24_squad.csv
2023-24,487117,Brighton,Evan Ferguson,Evan,Ferguson,Ireland,IE,2004-10-19,Republic of Ireland,Right,183.0,78.0,28.0,2021-08-23,False,Brighton_36/squad/2023-24_squad.csv
2023-24,487693,Fulham,Devan Tanton,Devan,Tanton,Colombia,CO,2004-01-03,USA,,176.0,74.0,41.0,2023-10-28,False,Fulham_54/squad/2023-24_squad.csv
2023-24,487702,Burnley,Luca Koleosho,Luca,Koleosho,Italy,IT,2004-09-15,USA,Right,175.0,68.0,30.0,2023-07-25,False,Burnley_90/squad/2023-24_squad.csv
2023-24,487818,Palace,Joe Whitworth,Joe,Whitworth,England,GB-ENG,2004-02-29,England,Right,179.0,,41.0,2022-07-15,False,Palace_31/squad/2023-24_squad.csv
2023-24,487828,Man Utd,Omari Forson,Omari,Forson,England,GB-ENG,2004-07-20,England,Left,179.0,74.0,62.0,2023-07-11,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,487836,Sheffield Utd,Antwoine Hackford,Antwoine,Hackford,England,GB-ENG,2004-03-20,England,Right,177.0,,,2023-08-11,False,Sheffield_Utd_49/squad/2023-24_squad.csv
2023-24,487837,West Ham,Divin Mubama,Divin,Mubama,England,GB-ENG,2004-10-25,England,,182.0,,45.0,2022-08-24,False,West_Ham_21/squad/2023-24_squad.csv
2023-24,487838,Chelsea,Lewis Hall,Lewis,Hall,England,GB-ENG,2004-09-08,England,Left,179.0,73.0,67.0,2021-12-21,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,487838,Newcastle,Lewis Hall,Lewis,Hall,England,GB-ENG,2004-09-08,England,Left,179.0,73.0,20.0,2023-08-22,True,Newcastle_4/squad/2023-24_squad.csv
2023-24,487968,Burnley,Ameen Al Dakhil,Ameen,Al Dakhil,Belgium,BE,2002-03-06,Iraq,Right,187.0,70.0,28.0,2023-01-13,False,Burnley_90/squad/2023-24_squad.csv
2023-24,488404,Man Utd,Facundo Pellistri,Facundo,Pellistri,Uruguay,UY,2001-12-20,Uruguay,Right,175.0,69.0,28.0,2020-10-05,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,489580,Liverpool,Calvin Ramsay,Calvin,Ramsay,Scotland,GB-SCT,2003-07-31,Scotland,Right,177.0,68.0,22,2022-06-19,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,489639,Brighton,Bart Verbruggen,Bart,Verbruggen,Netherlands,NL,2002-08-18,Netherlands,Right,193.0,66.0,1.0,2023-07-03,False,Brighton_36/squad/2023-24_squad.csv
2023-24,489706,Palace,Justin Devenny,Justin,Devenny,Northern Ireland,GB-NIR,2003-10-11,Scotland,Left,178.0,74.0,55.0,2024-03-13,False,Palace_31/squad/2023-24_squad.csv
2023-24,490094,Villa,Tim Iroegbunam,Tim,Iroegbunam,England,GB-ENG,2003-06-30,England,Right,183.0,70.0,47.0,2021-12-04,False,Villa_7/squad/2023-24_squad.csv
2023-24,490095,Wolves,Ty Barnett,Ty,Barnett,England,GB-ENG,2005-08-03,England,,,,45.0,2023-12-23,False,Wolves_39/squad/2023-24_squad.csv
2023-24,490142,West Ham,Freddie Potts,Freddie,Potts,England,GB-ENG,2003-09-12,England,,,,62.0,2021-12-08,False,West_Ham_21/squad/2023-24_squad.csv
2023-24,490145,Spurs,Dane Scarlett,Dane,Scarlett,England,GB-ENG,2004-03-24,England,Right,180.0,76.0,44.0,2020-08-21,False,Spurs_6/squad/2023-24_squad.csv
2023-24,490146,Fulham,Jay Stansfield,Jay,Stansfield,England,GB-ENG,2002-11-24,England,,,,28.0,2020-01-03,False,Fulham_54/squad/2023-24_squad.csv
2023-24,490150,Newcastle,Michael Ndiweni,Michael,Ndiweni,England,GB-ENG,2003-12-02,,Right,,,55.0,2023-08-01,False,Newcastle_4/squad/2023-24_squad.csv
2023-24,490180,Luton,Aribim Pepple,Aribim,Pepple,Canada,CA,2002-12-25,England,Right,185.0,83.0,,2022-08-03,False,Luton_102/squad/2023-24_squad.csv
2023-24,490721,Wolves,Hugo Bueno,Hugo,Bueno,Spain,ES,2002-09-18,Spain,Left,180.0,73.0,17.0,2021-01-29,False,Wolves_39/squad/2023-24_squad.csv
2023-24,490881,Man Utd,Toby Collyer,Toby,Collyer,England,GB-ENG,2004-01-03,England,Right,180.0,73.0,43.0,2023-07-01,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,490885,West Ham,George Earthy,George,Earthy,England,GB-ENG,2004-09-05,England,Right,180.0,70.0,40.0,2023-07-14,False,West_Ham_21/squad/2023-24_squad.csv
2023-24,491011,Chelsea,Diego Moreira,Diego Manuel Jadon,da Silva Moreira,Portugal,PT,2004-08-06,Belgium,Left,179.0,73.0,43.0,2023-07-01,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,491012,Everton,Youssef Chermiti,Youssef,Ramalho Chermiti,Portugal,PT,2004-05-24,Portugal,Right,192.0,84.0,17,2023-08-11,False,Everton_11/squad/2023-24_squad.csv
2023-24,491250,Palace,Seán Grehan,Seán,Grehan,Ireland,IE,2004-01-08,Republic of Ireland,,,,42.0,2022-12-01,False,Palace_31/squad/2023-24_squad.csv
2023-24,491279,Spurs,Micky van de Ven,Micky,van de Ven,Netherlands,NL,2001-04-19,Netherlands,Left,193.0,81.0,37.0,2023-08-08,False,Spurs_6/squad/2023-24_squad.csv
2023-24,491461,Newcastle,Jamie Miley,Jamie,Miley,England,GB-ENG,2004-01-14,England,Right,175.0,,,2023-07-19,False,Newcastle_4/squad/2023-24_squad.csv
2023-24,491501,Liverpool,James McConnell,James,McConnell,England,GB-ENG,2004-09-13,England,,175.0,65.0,53,2023-07-18,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,491557,Everton,Jenson Metcalfe,Jenson,Metcalfe,England,GB-ENG,2004-09-06,England,,,,44,2023-12-15,False,Everton_11/squad/2023-24_squad.csv
2023-24,491598,Brighton,Cameron Peupion,Cameron,Peupion,Australia,AU,2002-09-23,Australia,Right,175.0,76.0,32.0,2022-08-23,False,Brighton_36/squad/2023-24_squad.csv
2023-24,491745,Everton,Elijah Campbell,Elijah,Campbell,England,GB-ENG,2004-08-02,England,Left,182.0,63.0,73,2023-12-15,False,Everton_11/squad/2023-24_squad.csv
2023-24,491785,Chelsea,Harvey Vale,Harvey,Vale,England,GB-ENG,2003-09-11,England,Left,181.0,73.0,43.0,2020-08-28,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,491969,Newcastle,James Huntley,James,Huntley,England,GB-ENG,2004-03-02,England,,,,58.0,2023-08-01,False,Newcastle_4/squad/2023-24_squad.csv
2023-24,491970,Liverpool,Bobby Clark,Bobby,Clark,England,GB-ENG,2005-02-07,England,Right,178.0,,42,2022-07-11,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,492487,Liverpool,Mateusz Musialowski,Mateusz,Musialowski,Poland,PL,2003-10-16,Poland,,175.0,,92,2022-07-30,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,492777,Liverpool,Conor Bradley,Conor,Bradley,Northern Ireland,GB-NIR,2003-07-09,Northern Ireland,Right,180.0,64.0,84,2023-09-25,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,492779,Spurs,Yago Santiago,Yago,Santiago,Spain,ES,2003-04-15,Spain,Right,180.0,73.0,58.0,2022-12-08,False,Spurs_6/squad/2023-24_squad.csv
2023-24,492831,Burnley,Zeki Amdouni,Zeki,Amdouni,Switzerland,CH,2000-12-04,Switzerland,Both,185.0,79.0,25.0,2023-07-19,False,Burnley_90/squad/2023-24_squad.csv
2023-24,493105,Man Utd,Alejandro Garnacho,Alejandro,Garnacho,Argentina,AR,2004-07-01,Spain,Right,180.0,73.0,17.0,2022-04-15,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,493121,Palace,Roshaun Mathurin,Roshaun,Mathurin,England,GB-ENG,2004-01-23,,,,,61.0,2024-03-29,False,Palace_31/squad/2023-24_squad.csv
2023-24,493125,Spurs,Radu Dragusin,Radu,Dragusin,Romania,RO,2002-02-03,Romania,Right,191.0,85.0,6.0,2024-01-11,False,Spurs_6/squad/2023-24_squad.csv
2023-24,493250,Man Utd,Amad Diallo,Amad,Diallo,Cote d’Ivoire,CI,2002-07-11,Côte d'Ivoire,Left,173.0,72.0,16.0,2021-01-07,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,494041,Brentford,Ethan Brierley,Ethan,Brierley,England,GB-ENG,2003-11-23,,,168.0,,38.0,2023-07-20,False,Brentford_94/squad/2023-24_squad.csv
2023-24,494307,Man City,Max Alleyne,Max,Alleyne,England,GB-ENG,2005-07-21,England,,,,68.0,2022-12-16,False,Man_City_43/squad/2023-24_squad.csv
2023-24,496177,West Ham,Jacob Knightbridge,Jacob,Knightbridge,England,GB-ENG,2004-01-25,,,,,55.0,2023-07-14,False,West_Ham_21/squad/2023-24_squad.csv
2023-24,496179,Spurs,Alfie Devine,Alfie,Devine,England,GB-ENG,2004-08-01,England,Right,182.0,75.0,45.0,2020-08-21,False,Spurs_6/squad/2023-24_squad.csv
2023-24,496184,Man Utd,Sam Murray,Sam,Murray,England,GB-ENG,2004-09-25,England,Left,,,79.0,2022-12-04,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,496185,Liverpool,Kaide Gordon,Kaide,Gordon,England,GB-ENG,2004-10-05,England,Left,173.0,70.0,49,2021-07-22,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,496208,Liverpool,Ben Doak,Ben,Doak,Scotland,GB-SCT,2005-11-11,Scotland,Right,175.0,65.0,50,2022-11-08,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,496221,Palace,Adam Wharton,Adam,Wharton,England,GB-ENG,2004-02-06,England,Left,182.0,77.0,20.0,2024-02-01,False,Palace_31/squad/2023-24_squad.csv
2023-24,496222,Chelsea,Zak Sturge,Zak,Sturge,England,GB-ENG,2004-06-15,England,Left,,,46.0,2024-05-01,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,496283,Man City,Mahamadou Susoho,Mahamadou,Susoho,Spain,ES,2005-01-20,Spain,Right,175.0,,76.0,2023-12-12,False,Man_City_43/squad/2023-24_squad.csv
2023-24,496683,Bournemouth,Max Kinsey,Max,Kinsey,England,GB-ENG,2005-02-02,England,Right,184.0,76.0,48.0,2023-02-03,False,Bournemouth_91/squad/2023-24_squad.csv
2023-24,496766,Newcastle,Jay Turner-Cooke,Jay,Turner-Cooke,England,GB-ENG,2003-12-31,England,Left,179.0,,,2023-07-19,False,Newcastle_4/squad/2023-24_squad.csv
2023-24,497606,Wolves,Tawanda Chirewa,Tawanda,Chirewa,Zimbabwe,ZW,2003-10-12,England,Right,181.0,72.0,28.0,2023-12-01,False,Wolves_39/squad/2023-24_squad.csv
2023-24,497894,Man Utd,Rasmus Højlund,Rasmus,Højlund,Denmark,DK,2003-02-04,Denmark,Left,191.0,86.0,9.0,2023-08-05,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,498046,Arsenal,Salah-Eddine Oulad M'hand,Salah-Eddine,Oulad M'hand,Netherlands,NL,2003-08-20,Netherlands,Right,177.0,70.0,56.0,2021-10-25,False,Arsenal_3/squad/2023-24_squad.csv
2023-24,498367,Chelsea,Dylan Williams,Dylan,Williams,England,GB-ENG,2003-09-13,England,,,,51.0,2022-03-01,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,499169,Arsenal,Myles Lewis-Skelly,Myles,Lewis-Skelly,England,GB-ENG,2006-09-26,England,Left,178.0,72.0,49.0,2022-12-04,False,Arsenal_3/squad/2023-24_squad.csv
2023-24,499175,Arsenal,Ethan Nwaneri,Ethan,Nwaneri,England,GB-ENG,2007-03-21,England,Left,176.0,70.0,53.0,2022-09-17,False,Arsenal_3/squad/2023-24_squad.csv
2023-24,499721,Spurs,Mikey Moore,Mikey,Moore,England,GB-ENG,2007-08-11,England,Right,180.0,75.0,47.0,2024-05-01,False,Spurs_6/squad/2023-24_squad.csv
2023-24,499857,Chelsea,Teddy Sharman-Lowe,Teddy,Sharman-Lowe,England,GB-ENG,2003-03-30,England,Right,189.0,73.0,38.0,2021-10-25,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,500051,Man City,True Grant,True,Grant,England,GB-ENG,2005-11-02,England,,,,88.0,2023-12-12,False,Man_City_43/squad/2023-24_squad.csv
2023-24,500052,Brighton,Luca Barrington,Luca,Barrington,England,GB-ENG,2004-12-12,,,,,53.0,2023-12-05,False,Brighton_36/squad/2023-24_squad.csv
2023-24,500058,Liverpool,Jayden Danns,Jayden,Danns,England,GB-ENG,2006-01-16,England,Right,183.0,67.0,76,2024-02-20,False,Liverpool_14/squad/2023-24_squad.csv
2023-24,501284,Brentford,Michael Olakigbe,Michael,Olakigbe,England,GB-ENG,2004-04-25,Nigeria,,,,37.0,2023-03-31,False,Brentford_94/squad/2023-24_squad.csv
2023-24,501468,Palace,Tayo Adaramola,Tayo,Adaramola,Ireland,IE,2003-11-14,Republic of Ireland,Left,177.0,68.0,45.0,2022-02-04,False,Palace_31/squad/2023-24_squad.csv
2023-24,501837,Wolves,Yerson Mosquera,Yerson,Mosquera,Colombia,CO,2001-05-02,Colombia,Right,187.0,76.0,14.0,2021-06-17,False,Wolves_39/squad/2023-24_squad.csv
2023-24,502988,Palace,Danny Imray,Danny,Imray,England,GB-ENG,2003-07-27,England,,,,46.0,2024-03-13,False,Palace_31/squad/2023-24_squad.csv
2023-24,503139,Bournemouth,Alex Scott,Alex,Scott,England,GB-ENG,2003-08-21,England,Right,178.0,68.0,8.0,2023-08-10,False,Bournemouth_91/squad/2023-24_squad.csv
2023-24,503300,Brentford,Matthew Cox,Matthew,Cox,England,GB-ENG,2003-05-02,England,Right,182.0,64.0,13.0,2021-10-26,False,Brentford_94/squad/2023-24_squad.csv
2023-24,503301,Chelsea,Omari Hutchinson,Omari,Hutchinson,England,GB-ENG,2003-10-30,England,Left,174.0,65.0,56.0,2022-10-28,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,503308,Arsenal,James Sweet,James,Sweet,Wales,GB-WLS,2003-11-03,England,,,,73.0,2023-09-26,False,Arsenal_3/squad/2023-24_squad.csv
2023-24,503714,Chelsea,Lesley Ugochukwu,Lesley,Ugochukwu,France,FR,2004-03-26,France,Right,190.0,72.0,16.0,2023-08-01,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,503724,Burnley,Lorenz Assignon,Lorenz,Assignon,France,FR,2000-06-22,France,Right,179.0,67.0,20.0,2024-02-01,True,Burnley_90/squad/2023-24_squad.csv
2023-24,504198,Sheffield Utd,Anis Ben Slimane,Anis,Ben Slimane,Tunisia,TN,2001-03-16,Denmark,Both,188.0,86.0,25.0,2023-07-13,False,Sheffield_Utd_49/squad/2023-24_squad.csv
2023-24,504598,Man Utd,Daniel Gore,Daniel,Gore,England,GB-ENG,2004-09-26,England,Right,170.0,62.0,44.0,2022-12-04,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,504750,Wolves,Justin Hubner,Justin,Hubner,Indonesia,ID,2003-09-14,Netherlands,Left,187.0,72.0,67.0,2023-12-01,False,Wolves_39/squad/2023-24_squad.csv
2023-24,504751,Arsenal,Mauro Bandeira,Mauro,Gomes Bandeira,Portugal,PT,2003-11-18,Portugal,Right,178.0,,40.0,2023-03-08,False,Arsenal_3/squad/2023-24_squad.csv
2023-24,505187,Chelsea,Cesare Casadei,Cesare,Casadei,Italy,IT,2003-01-10,Italy,Right,186.0,77.0,31.0,2022-08-19,False,Chelsea_8/squad/2023-24_squad.csv
2023-24,507433,Brentford,Hákon Valdimarsson,Hákon,Valdimarsson,Iceland,IS,2001-10-13,Iceland,Right,188.0,89.0,12.0,2024-01-26,False,Brentford_94/squad/2023-24_squad.csv
2023-24,508395,Brentford,Yehor Yarmoliuk,Yehor,Yarmoliuk,Ukraine,UA,2004-03-01,Ukraine,Both,180.0,72.0,18.0,2022-10-28,False,Brentford_94/squad/2023-24_squad.csv
2023-24,509416,Brighton,Yasin Ayari,Yasin,Ayari,Sweden,SE,2003-10-06,Sweden,Right,172.0,69.0,26.0,2023-01-30,False,Brighton_36/squad/2023-24_squad.csv
2023-24,510362,Wolves,Toti Gomes,Tote António,Gomes,Portugal,PT,1999-01-16,Guinea-Bissau,Left,187.0,72.0,24.0,2022-01-14,False,Wolves_39/squad/2023-24_squad.csv
2023-24,510363,Wolves,Chiquinho,Francisco Jorge,Tavares Oliveira,Portugal,PT,2000-02-05,Portugal,Right,179.0,73.0,23.0,2022-01-17,False,Wolves_39/squad/2023-24_squad.csv
2023-24,511504,Fulham,Kristian Sekularac,Kristian,Sekularac,Switzerland,CH,2003-12-07,England,Right,185.0,,57.0,2022-08-22,False,Fulham_54/squad/2023-24_squad.csv
2023-24,511783,Burnley,Anass Zaroury,Anass,Zaroury,Morocco,MA,2000-11-07,Belgium,Right,176.0,70.0,19.0,2022-08-30,False,Burnley_90/squad/2023-24_squad.csv
2023-24,513046,Forest,Danilo,Danilo,dos Santos de Oliveira,Brazil,BR,2001-04-29,Brazil,Left,176.0,69.0,28.0,2023-01-16,False,Forest_17/squad/2023-24_squad.csv
2023-24,513418,Brentford,Kevin Schade,Kevin,Schade,Germany,DE,2001-11-27,Germany,Right,183.0,74.0,7.0,2023-07-01,False,Brentford_94/squad/2023-24_squad.csv
2023-24,513588,Spurs,Jamie Donley,Jamie,Donley,England,GB-ENG,2005-01-03,Northern Ireland,Left,,,63.0,2022-12-08,False,Spurs_6/squad/2023-24_squad.csv
2023-24,513834,Brighton,Andrew Moran,Andrew,Moran,Ireland,IE,2003-10-15,Republic of Ireland,Right,177.0,73.0,36.0,2021-08-23,False,Brighton_36/squad/2023-24_squad.csv
